year,co2,ch4,n2o,other_wmghg,o3,h2o_stratospheric,contrails,aerosol-radiation_interactions,aerosol-cloud_interactions,bc_on_snow,land_use,volcanic,solar,total_anthropogenic,total_natural,total
2459,4.238808264,0.157645078,0.301903044,0.030486031,-0.022898176,0.01448989,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.546382324,0,4.546382324
2460,4.236956497,0.157639408,0.301843979,0.030450481,-0.022903536,0.014489369,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.544424391,0,4.544424391
2461,4.235104093,0.157633722,0.301788044,0.030415177,-0.022908145,0.014488847,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.542469929,0,4.542469929
2462,4.233251242,0.157628054,0.301728974,0.030380327,-0.022913433,0.014488326,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.540511683,0,4.540511683
2463,4.231408066,0.157622374,0.301673007,0.030345674,-0.022917867,0.014487804,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.53856725,0,4.53856725
2464,4.229564456,0.15761723,0.301617052,0.030311316,-0.02292213,0.014487331,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.536623447,0,4.536623447
2465,4.227730523,0.157611541,0.301561077,0.030277191,-0.022926528,0.014486808,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.534688805,0,4.534688805
2466,4.225896058,0.157605866,0.301505068,0.030243414,-0.022930882,0.014486286,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.532754003,0,4.532754003
2467,4.224061067,0.157600707,0.301452228,0.030210013,-0.022934233,0.014485812,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.530823786,0,4.530823786
2468,4.222235862,0.157595026,0.301396203,0.030176793,-0.022938478,0.01448529,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.52889889,0,4.52889889
2469,4.220410188,0.15758933,0.301343334,0.030143852,-0.022941958,0.014484766,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.526977705,0,4.526977705
2470,4.218594162,0.157584173,0.301290426,0.03011118,-0.022945169,0.014484292,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.525067256,0,4.525067256
2471,4.216777665,0.157579017,0.301237515,0.03007878,-0.022948397,0.014483818,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.52315659,0,4.52315659
2472,4.214960799,0.15757332,0.301184604,0.030046736,-0.022951685,0.014483295,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.521245262,0,4.521245262
2473,4.213153646,0.157568161,0.301131686,0.030014868,-0.022954793,0.014482821,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.519344579,0,4.519344579
2474,4.211345878,0.157562996,0.301081884,0.029983251,-0.022957149,0.014482346,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.517447398,0,4.517447398
2475,4.209537738,0.157557297,0.301028948,0.02995189,-0.022960273,0.014481822,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.515545613,0,4.515545613
2476,4.207739331,0.157552127,0.300979115,0.029920784,-0.022962511,0.014481347,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.513658385,0,4.513658385
2477,4.205950708,0.157546957,0.300929284,0.029889928,-0.022964664,0.014480872,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.511781277,0,4.511781277
2478,4.204151378,0.157541785,0.300879455,0.029859419,-0.022966827,0.014480396,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.509893799,0,4.509893799
2479,4.202361836,0.157536081,0.300829608,0.029829049,-0.022969043,0.014479872,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.508015595,0,4.508015595
2480,4.200571785,0.157530911,0.300779748,0.029798932,-0.02297108,0.014479397,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.506137885,0,4.506137885
2481,4.198791592,0.157525725,0.300733042,0.029769043,-0.022972299,0.01447892,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.504274216,0,4.504274216
2482,4.197010886,0.157520552,0.300683175,0.029739395,-0.022974244,0.014478445,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.502406401,0,4.502406401
2483,4.195239789,0.157515372,0.300636407,0.029710074,-0.022975352,0.014477969,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.50055245,0,4.50055245
2484,4.193458186,0.157510189,0.300589656,0.029680886,-0.022976438,0.014477492,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.498688164,0,4.498688164
2485,4.191696559,0.157505003,0.300542889,0.029651979,-0.022977527,0.014477016,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.496844111,0,4.496844111
2486,4.189924375,0.15749982,0.300496124,0.029623243,-0.022978517,0.014476539,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.494989777,0,4.494989777
2487,4.18816191,0.15749464,0.300449345,0.029594724,-0.022979442,0.014476063,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.493145432,0,4.493145432
2488,4.186398904,0.157489984,0.300405698,0.029566428,-0.022979453,0.014475635,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.491305389,0,4.491305389
2489,4.184645723,0.157484801,0.300358882,0.029538449,-0.022980289,0.014475159,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.489470917,0,4.489470917
2490,4.182892111,0.157479602,0.300315207,0.029510634,-0.02298037,0.014474681,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.487640058,0,4.487640058
2491,4.181138058,0.157474406,0.300271539,0.029482986,-0.022980416,0.014474203,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.485808969,0,4.485808969
2492,4.179393799,0.157469207,0.300227843,0.029455536,-0.022980394,0.014473725,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.483987908,0,4.483987908
2493,4.17764926,0.157464553,0.30018415,0.029428359,-0.022980148,0.014473298,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.482167665,0,4.482167665
2494,4.175904182,0.157459354,0.300140466,0.029401421,-0.022979982,0.01447282,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.480346453,0,4.480346453
2495,4.174168856,0.157454158,0.300096746,0.029374593,-0.022979854,0.014472342,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.478535034,0,4.478535034
2496,4.172433056,0.157449489,0.300056159,0.029348014,-0.022978742,0.014471913,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.47672808,0,4.47672808
2497,4.17069692,0.15744429,0.300012428,0.029321579,-0.022978425,0.014471435,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.474916419,0,4.474916419
2498,4.168970714,0.157439083,0.299971836,0.029295337,-0.022977371,0.014470956,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.473118747,0,4.473118747
2499,4.167243925,0.157434411,0.299931234,0.029269342,-0.022976071,0.014470527,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.471321559,0,4.471321559
2500,4.166380492,0.157431816,0.299907792,0.029256444,-0.022972425,0.014470289,0,-0.106022111,0.091530786,-0.012793276,-0.146767207,0,0,4.4704226,0,4.4704226
